년월,시도명,시군구명,연령대코드,결제상품명,사용빈도,year,month,year_month,행정구역
2019-08-01,경기도,남양주시,10,Thank You Pay-N,104,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,20,Thank You Pay-N,966,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,30,Thank You Pay-N,3937,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,30,부천페이,1,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,40,Thank You Pay-N,7517,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,40,부천페이,2,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,40,구리사랑카드,1,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,50,Thank You Pay-N,3883,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,60,Thank You Pay-N,835,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,70,Thank You Pay-N,148,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,80,Thank You Pay-N,6,2019,8,2019-08,남양주시
2019-08-01,경기도,남양주시,90+,Thank You Pay-N,6,2019,8,2019-08,남양주시
2019-08-01,경기도,동두천시,10,동두천사랑카드,6,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,20,동두천사랑카드,217,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,30,하남하머니,6,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,30,동두천사랑카드,430,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,40,동두천사랑카드,491,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,40,하남하머니,5,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,50,동두천사랑카드,456,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,60,동두천사랑카드,114,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,70,동두천사랑카드,25,2019,8,2019-08,동두천시
2019-08-01,경기도,동두천시,80,동두천사랑카드,1,2019,8,2019-08,동두천시
2019-08-01,경기도,부천시,10,부천페이,677,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,20,군포愛머니,1,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,20,부천페이,10911,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,30,하남하머니,2,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,30,부천페이,27185,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,30,군포愛머니,9,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,40,하남하머니,6,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,40,군포愛머니,14,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,40,부천페이,33862,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,50,부천페이,19593,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,50,하남하머니,2,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,50,군포愛머니,7,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,60,군포愛머니,9,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,60,하남하머니,1,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,60,부천페이,6500,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,70,부천페이,778,2019,8,2019-08,부천시
2019-08-01,경기도,부천시,80,부천페이,99,2019,8,2019-08,부천시
2019-08-01,경기도,성남시 분당구,30,광주사랑카드,2,2019,8,2019-08,성남시
2019-08-01,경기도,성남시 분당구,30,용인와이페이,2,2019,8,2019-08,성남시
2019-08-01,경기도,성남시 분당구,40,광주사랑카드,1,2019,8,2019-08,성남시
2019-08-01,경기도,성남시 중원구,40,군포愛머니,1,2019,8,2019-08,성남시
2019-08-01,경기도,수원시 권선구,10,수원페이,33,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,20,용인와이페이,1,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,20,수원페이,1056,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,30,수원페이,3148,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,40,수원페이,3431,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,50,수원페이,2216,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,60,수원페이,318,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 권선구,70,수원페이,19,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,10,수원페이,94,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,20,수원페이,1947,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,30,수원페이,4756,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,30,파주 Pay(파주페이),1,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,40,용인와이페이,3,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,40,군포愛머니,3,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,40,수원페이,5556,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,50,수원페이,2416,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,60,수원페이,340,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,70,수원페이,24,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 영통구,80,수원페이,22,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,10,수원페이,115,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,20,수원페이,1289,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,30,수원페이,2639,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,40,수원페이,4315,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,50,수원페이,2404,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,60,수원페이,363,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,70,수원페이,92,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 장안구,80,수원페이,1,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,10,수원페이,89,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,20,수원페이,1272,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,30,수원페이,2602,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,40,수원페이,2866,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,50,수원페이,2274,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,60,수원페이,291,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,70,수원페이,41,2019,8,2019-08,수원시
2019-08-01,경기도,수원시 팔달구,80,수원페이,4,2019,8,2019-08,수원시
2019-08-01,경기도,시흥시,30,부천페이,6,2019,8,2019-08,시흥시
2019-08-01,경기도,시흥시,40,부천페이,5,2019,8,2019-08,시흥시
2019-08-01,경기도,시흥시,50,부천페이,2,2019,8,2019-08,시흥시
2019-08-01,경기도,안산시 단원구,10,안산사랑상품권 다온,216,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,20,안산사랑상품권 다온,2578,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,30,안산사랑상품권 다온,4573,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,40,안산사랑상품권 다온,7202,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,50,안산사랑상품권 다온,4412,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,60,안산사랑상품권 다온,853,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,70,안산사랑상품권 다온,67,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 단원구,80,안산사랑상품권 다온,20,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,10,안산사랑상품권 다온,79,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,20,안산사랑상품권 다온,1241,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,30,안산사랑상품권 다온,2822,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,40,안산사랑상품권 다온,4458,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,50,안산사랑상품권 다온,3301,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,60,안산사랑상품권 다온,794,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,70,안산사랑상품권 다온,108,2019,8,2019-08,안산시
2019-08-01,경기도,안산시 상록구,80,안산사랑상품권 다온,9,2019,8,2019-08,안산시
2019-08-01,경기도,안성시,10,안성사랑카드,35,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,20,안성사랑카드,270,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,30,안성사랑카드,1155,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,40,안성사랑카드,1724,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,50,안성사랑카드,876,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,60,안성사랑카드,232,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,70,안성사랑카드,74,2019,8,2019-08,안성시
2019-08-01,경기도,안성시,80,안성사랑카드,2,2019,8,2019-08,안성시
2019-08-01,경기도,양주시,10,양주사랑카드,215,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,20,양주사랑카드,952,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,30,양주사랑카드,4487,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,40,양주사랑카드,7313,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,50,양주사랑카드,2793,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,60,양주사랑카드,615,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,70,양주사랑카드,78,2019,8,2019-08,양주시
2019-08-01,경기도,양주시,80,양주사랑카드,8,2019,8,2019-08,양주시
2019-08-01,경기도,양평군,10,양평통보,426,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,20,양평통보,1796,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,20,양평농협 창립50주년 기프트카드,5,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,30,양평통보,6836,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,30,양평농협 창립50주년 기프트카드,4,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,40,양평농협 창립50주년 기프트카드,8,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,40,양평통보,12234,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,50,양평농협 창립50주년 기프트카드,8,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,50,양평통보,8429,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,60,양평통보,2667,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,60,양평농협 창립50주년 기프트카드,2,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,70,양평통보,672,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,80,양평통보,51,2019,8,2019-08,양평군
2019-08-01,경기도,양평군,90,양평통보,15,2019,8,2019-08,양평군
2019-08-01,경기도,여주시,10,여주사랑카드,12,2019,8,2019-08,여주시
2019-08-01,경기도,여주시,20,여주사랑카드,226,2019,8,2019-08,여주시
2019-08-01,경기도,여주시,30,여주사랑카드,492,2019,8,2019-08,여주시
2019-08-01,경기도,여주시,40,여주사랑카드,920,2019,8,2019-08,여주시
2019-08-01,경기도,여주시,50,여주사랑카드,496,2019,8,2019-08,여주시
2019-08-01,경기도,여주시,60,여주사랑카드,107,2019,8,2019-08,여주시
2019-08-01,경기도,여주시,70,여주사랑카드,7,2019,8,2019-08,여주시
2019-08-01,경기도,연천군,10,연천사랑상품권,100,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,20,연천사랑상품권,675,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,30,연천사랑상품권,1781,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,40,연천사랑상품권,2742,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,50,연천사랑상품권,1689,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,60,연천사랑상품권,524,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,70,연천사랑상품권,55,2019,8,2019-08,연천군
2019-08-01,경기도,연천군,80,연천사랑상품권,9,2019,8,2019-08,연천군
2019-08-01,경기도,오산시,10,오산화폐 오색전,83,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,10,행복화성지역화폐,1,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,20,오산화폐 오색전,636,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,30,행복화성지역화폐,3,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,30,오산화폐 오색전,1481,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,30,용인와이페이,1,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,40,행복화성지역화폐,10,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,40,오산화폐 오색전,2324,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,50,오산화폐 오색전,1086,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,60,오산화폐 오색전,331,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,70,오산화폐 오색전,43,2019,8,2019-08,오산시
2019-08-01,경기도,오산시,80,오산화폐 오색전,3,2019,8,2019-08,오산시
2019-08-01,경기도,용인시 기흥구,10,용인와이페이,28,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 기흥구,20,용인와이페이,617,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 기흥구,30,용인와이페이,1887,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 기흥구,40,용인와이페이,3351,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 기흥구,50,용인와이페이,1243,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 기흥구,60,용인와이페이,237,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 기흥구,70,용인와이페이,60,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,10,용인와이페이,43,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,20,용인와이페이,509,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,30,용인와이페이,1615,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,30,수원페이,2,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,40,용인와이페이,2588,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,50,용인와이페이,795,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,60,용인와이페이,159,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,70,용인와이페이,66,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 수지구,80,용인와이페이,7,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,10,용인와이페이,15,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,20,용인와이페이,464,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,30,행복화성지역화폐,1,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,30,용인와이페이,1200,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,40,용인와이페이,1662,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,40,행복화성지역화폐,5,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,50,용인와이페이,678,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,60,용인와이페이,176,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,70,용인와이페이,12,2019,8,2019-08,용인시
2019-08-01,경기도,용인시 처인구,80,용인와이페이,3,2019,8,2019-08,용인시
2019-08-01,경기도,의정부시,10,의정부사랑카드,125,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,20,의정부사랑카드,1708,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,30,부천페이,1,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,30,의정부사랑카드,3859,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,40,부천페이,2,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,40,의정부사랑카드,5377,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,50,부천페이,1,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,50,의정부사랑카드,3515,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,60,의정부사랑카드,829,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,70,의정부사랑카드,148,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,80,의정부사랑카드,20,2019,8,2019-08,의정부시
2019-08-01,경기도,의정부시,90,의정부사랑카드,1,2019,8,2019-08,의정부시
2019-08-01,경기도,이천시,10,이천사랑지역화폐,51,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,20,이천사랑지역화폐,581,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,20,여주사랑카드,1,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,30,여주사랑카드,1,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,30,이천사랑지역화폐,1440,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,40,여주사랑카드,3,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,40,이천사랑지역화폐,1644,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,50,이천사랑지역화폐,742,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,60,이천사랑지역화폐,131,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,70,이천사랑지역화폐,30,2019,8,2019-08,이천시
2019-08-01,경기도,이천시,80,이천사랑지역화폐,4,2019,8,2019-08,이천시
2019-08-01,경기도,파주시,10,파주 Pay(파주페이),150,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,20,파주 Pay(파주페이),1081,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,30,파주 Pay(파주페이),5930,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,40,파주 Pay(파주페이),6603,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,50,파주 Pay(파주페이),2001,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,50,고양페이카드,1,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,60,파주 Pay(파주페이),313,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,70,파주 Pay(파주페이),33,2019,8,2019-08,파주시
2019-08-01,경기도,파주시,80,파주 Pay(파주페이),3,2019,8,2019-08,파주시
2019-08-01,경기도,평택시,20,행복화성지역화폐,1,2019,8,2019-08,평택시
2019-08-01,경기도,평택시,30,행복화성지역화폐,4,2019,8,2019-08,평택시
2019-08-01,경기도,평택시,30,부천페이,1,2019,8,2019-08,평택시
2019-08-01,경기도,평택시,40,행복화성지역화폐,1,2019,8,2019-08,평택시
2019-08-01,경기도,포천시,50,Thank You Pay-N,1,2019,8,2019-08,포천시
2019-08-01,경기도,하남시,10,하남하머니,141,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,20,하남하머니,1606,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,30,하남하머니,9510,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,40,하남하머니,12153,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,50,하남하머니,4491,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,60,하남하머니,1780,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,70,하남하머니,387,2019,8,2019-08,하남시
2019-08-01,경기도,하남시,80,하남하머니,66,2019,8,2019-08,하남시
2019-08-01,경기도,화성시,10,행복화성지역화폐,284,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,20,수원페이,1,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,20,행복화성지역화폐,2721,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,30,오산화폐 오색전,5,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,30,행복화성지역화폐_화이트,15,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,30,행복화성지역화폐,18711,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,30,수원페이,5,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,40,수원페이,5,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,40,행복화성지역화폐_화이트,91,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,40,행복화성지역화폐,25360,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,50,행복화성지역화폐_화이트,1,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,50,수원페이,2,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,50,행복화성지역화폐,4785,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,60,수원페이,1,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,60,용인와이페이,1,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,60,행복화성지역화폐,936,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,70,행복화성지역화폐,130,2019,8,2019-08,화성시
2019-08-01,경기도,화성시,80,행복화성지역화폐,28,2019,8,2019-08,화성시
2019-09-01,경기도,가평군,10,가평사랑상품권,67,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,20,가평사랑상품권,291,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,30,가평사랑상품권,1401,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,40,가평사랑상품권,2068,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,50,가평사랑상품권,1749,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,60,가평사랑상품권,320,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,70,가평사랑상품권,61,2019,9,2019-09,가평군
2019-09-01,경기도,가평군,80,가평사랑상품권,7,2019,9,2019-09,가평군
2019-09-01,경기도,고양시 덕양구,10,고양페이카드,343,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,20,고양페이카드,3839,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,30,고양페이카드,11845,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,40,구리사랑카드,1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,40,고양페이카드,19165,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,50,고양페이카드,8670,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,60,고양페이카드,1874,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,70,고양페이카드,319,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,80,고양페이카드,36,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 덕양구,90,고양페이카드,1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,10,고양페이카드,331,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,20,고양페이카드,4312,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,20,행복화성지역화폐,1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,30,고양페이카드,7552,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,30,행복화성지역화폐,1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,40,고양페이카드,13175,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,50,고양페이카드,6365,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,60,고양페이카드,1135,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,70,고양페이카드,105,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,80,고양페이카드,15,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산동구,90,고양페이카드,6,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,10,고양페이카드,316,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,20,고양페이카드,2253,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,30,고양페이카드,7064,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,30,파주 Pay(파주페이),1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,40,고양페이카드,13987,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,40,파주 Pay(파주페이),1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,50,파주 Pay(파주페이),1,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,50,고양페이카드,7117,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,60,고양페이카드,1437,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,70,고양페이카드,206,2019,9,2019-09,고양시
2019-09-01,경기도,고양시 일산서구,80,고양페이카드,34,2019,9,2019-09,고양시
2019-09-01,경기도,과천시,10,과천화폐 과천토리,200,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,20,과천화폐 과천토리,751,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,30,과천화폐 과천토리,2272,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,40,과천화폐 과천토리,4921,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,50,과천화폐 과천토리,2724,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,60,과천화폐 과천토리,436,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,70,과천화폐 과천토리,123,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,80,과천화폐 과천토리,2,2019,9,2019-09,과천시
2019-09-01,경기도,과천시,90,과천화폐 과천토리,1,2019,9,2019-09,과천시
2019-09-01,경기도,광명시,10,광명사랑화폐,222,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,20,광명사랑화폐,1471,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,30,광명사랑화폐,4750,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,40,광명사랑화폐,9161,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,50,광명사랑화폐,5147,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,60,광명사랑화폐,1454,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,70,광명사랑화폐,178,2019,9,2019-09,광명시
2019-09-01,경기도,광명시,80,광명사랑화폐,24,2019,9,2019-09,광명시
2019-09-01,경기도,광주시,10,광주사랑카드,124,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,20,광주사랑카드,920,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,30,광주사랑카드,3367,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,40,광주사랑카드,4803,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,50,광주사랑카드,2224,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,60,광주사랑카드,434,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,70,광주사랑카드,46,2019,9,2019-09,광주시
2019-09-01,경기도,광주시,80,광주사랑카드,1,2019,9,2019-09,광주시
2019-09-01,경기도,구리시,10,구리사랑카드,86,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,20,구리사랑카드,706,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,30,구리사랑카드,2594,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,40,구리사랑카드,4501,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,40,Thank You Pay-N,1,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,50,구리사랑카드,2250,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,60,구리사랑카드,399,2019,9,2019-09,구리시
2019-09-01,경기도,구리시,70,구리사랑카드,92,2019,9,2019-09,구리시
2019-09-01,경기도,군포시,10,군포愛머니,925,2019,9,2019-09,군포시
2019-09-01,경기도,군포시,20,군포愛머니,5753,2019,9,2019-09,군포시
2019-09-01,경기도,군포시,30,군포愛머니,15978,2019,9,2019-09,군포시
2019-09-01,경기도,군포시,40,군포愛머니,31066,2019,9,2019-09,군포시
2019-09-01,경기도,군포시,40,행복화성지역화폐,1,2019,9,2019-09,군포시
2019-09-01,경기도,군포시,50,군포愛머니,19171,2019,9,2019-09,군포시
